code,Название,Бюджет ($),Количество оценок на IMDb,Страна,Сборы в России ($),Время (мин.),Сборы в США ($),Жанр,Слоган,Количество оценок на Кинопоиск,Средняя оценка на Кинопоиск,Режиссер,Возраст,Премьера в мире,Средняя оценка на IMDb,Год производства,Прибыль ($),Средняя оценка,День выхода,Десятилетие
409,Начало,160000000.0,2117269,Великобритания,66113,148,292576195.0,драма,«Твой разум - место преступления»,769965,8.66,Кристофер Нолан,12+,2010-07-08,8.8,2010,132576195.0,8.73,Четверг,2010
409,Начало,160000000.0,2117269,Великобритания,66113,148,292576195.0,детектив,«Твой разум - место преступления»,769965,8.66,Кристофер Нолан,12+,2010-07-08,8.8,2010,132576195.0,8.73,Четверг,2010
410,Битва Титанов,125000000.0,272993,США,24975874,102,163214888.0,фэнтези,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
410,Битва Титанов,125000000.0,272993,США,24975874,102,163214888.0,боевик,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
410,Битва Титанов,125000000.0,272993,США,24975874,102,163214888.0,приключения,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
410,Битва Титанов,125000000.0,272993,Великобритания,24975874,102,163214888.0,фэнтези,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
410,Битва Титанов,125000000.0,272993,Великобритания,24975874,102,163214888.0,боевик,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
410,Битва Титанов,125000000.0,272993,Великобритания,24975874,102,163214888.0,приключения,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
410,Битва Титанов,125000000.0,272993,Австралия,24975874,102,163214888.0,фэнтези,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
410,Битва Титанов,125000000.0,272993,Австралия,24975874,102,163214888.0,боевик,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
410,Битва Титанов,125000000.0,272993,Австралия,24975874,102,163214888.0,приключения,«Легенды оживают в 3D»,108075,6.084,Луи Летерье,12+,2010-04-01,5.8,2010,38214888.0,5.942,Четверг,2010
411,Железный человек 2,200000000.0,739506,США,14764241,119,312433331.0,фантастика,"«It's not the armor that makes the hero, but the man inside»",314942,7.467,Джон Фавро,12+,2010-04-26,7.0,2010,112433331.0,7.233,Понедельник,2010
411,Железный человек 2,200000000.0,739506,США,14764241,119,312433331.0,боевик,"«It's not the armor that makes the hero, but the man inside»",314942,7.467,Джон Фавро,12+,2010-04-26,7.0,2010,112433331.0,7.233,Понедельник,2010
411,Железный человек 2,200000000.0,739506,США,14764241,119,312433331.0,приключения,"«It's not the armor that makes the hero, but the man inside»",314942,7.467,Джон Фавро,12+,2010-04-26,7.0,2010,112433331.0,7.233,Понедельник,2010
419,Рыцарь дня,117000000.0,182652,США,7818281,109,76423035.0,боевик,«She met him on a plane. He'll take her for a ride»,110020,6.99,Джеймс Мэнголд,12+,2010-06-16,6.3,2010,-40576965.0,6.645,Среда,2010
419,Рыцарь дня,117000000.0,182652,США,7818281,109,76423035.0,мелодрама,«She met him on a plane. He'll take her for a ride»,110020,6.99,Джеймс Мэнголд,12+,2010-06-16,6.3,2010,-40576965.0,6.645,Среда,2010
419,Рыцарь дня,117000000.0,182652,США,7818281,109,76423035.0,комедия,«She met him on a plane. He'll take her for a ride»,110020,6.99,Джеймс Мэнголд,12+,2010-06-16,6.3,2010,-40576965.0,6.645,Среда,2010
419,Рыцарь дня,117000000.0,182652,США,7818281,109,76423035.0,приключения,«She met him on a plane. He'll take her for a ride»,110020,6.99,Джеймс Мэнголд,12+,2010-06-16,6.3,2010,-40576965.0,6.645,Среда,2010
427,Ученик чародея,150000000.0,154901,США,13630882,111,63150991.0,фэнтези,«Это работа мечты»,146435,6.846,Джон Тёртлтауб,12+,2010-07-06,6.1,2010,-86849009.0,6.473,Вторник,2010
427,Ученик чародея,150000000.0,154901,США,13630882,111,63150991.0,боевик,«Это работа мечты»,146435,6.846,Джон Тёртлтауб,12+,2010-07-06,6.1,2010,-86849009.0,6.473,Вторник,2010
427,Ученик чародея,150000000.0,154901,США,13630882,111,63150991.0,приключения,«Это работа мечты»,146435,6.846,Джон Тёртлтауб,12+,2010-07-06,6.1,2010,-86849009.0,6.473,Вторник,2010
427,Ученик чародея,150000000.0,154901,США,13630882,111,63150991.0,семейный,«Это работа мечты»,146435,6.846,Джон Тёртлтауб,12+,2010-07-06,6.1,2010,-86849009.0,6.473,Вторник,2010
432,Меняющие реальность,51000000.0,247111,США,4074907,105,62495645.0,фантастика,«Ради нее он готов изменить мир»,144643,7.379,Джордж Нолфи,12+,2011-02-14,7.0,2011,11495645.0,7.189,Понедельник,2010
432,Меняющие реальность,51000000.0,247111,США,4074907,105,62495645.0,триллер,«Ради нее он готов изменить мир»,144643,7.379,Джордж Нолфи,12+,2011-02-14,7.0,2011,11495645.0,7.189,Понедельник,2010
432,Меняющие реальность,51000000.0,247111,США,4074907,105,62495645.0,мелодрама,«Ради нее он готов изменить мир»,144643,7.379,Джордж Нолфи,12+,2011-02-14,7.0,2011,11495645.0,7.189,Понедельник,2010
435,Восстание планеты обезьян,93000000.0,501376,США,12115406,105,176760185.0,фантастика,«Evolution Becomes Revolution»,128863,7.404,Руперт Уайатт,12+,2011-07-28,7.5,2011,83760185.0,7.452,Четверг,2010
435,Восстание планеты обезьян,93000000.0,501376,США,12115406,105,176760185.0,боевик,«Evolution Becomes Revolution»,128863,7.404,Руперт Уайатт,12+,2011-07-28,7.5,2011,83760185.0,7.452,Четверг,2010
435,Восстание планеты обезьян,93000000.0,501376,США,12115406,105,176760185.0,триллер,«Evolution Becomes Revolution»,128863,7.404,Руперт Уайатт,12+,2011-07-28,7.5,2011,83760185.0,7.452,Четверг,2010
435,Восстание планеты обезьян,93000000.0,501376,США,12115406,105,176760185.0,драма,«Evolution Becomes Revolution»,128863,7.404,Руперт Уайатт,12+,2011-07-28,7.5,2011,83760185.0,7.452,Четверг,2010
438,Заражение,60000000.0,288033,США,3791868,106,75658097.0,боевик,«Скоро мир будет инфицирован»,118691,6.516,Стивен Содерберг,12+,2011-09-03,6.7,2011,15658097.0,6.608,Суббота,2010
438,Заражение,60000000.0,288033,США,3791868,106,75658097.0,триллер,«Скоро мир будет инфицирован»,118691,6.516,Стивен Содерберг,12+,2011-09-03,6.7,2011,15658097.0,6.608,Суббота,2010
438,Заражение,60000000.0,288033,США,3791868,106,75658097.0,драма,«Скоро мир будет инфицирован»,118691,6.516,Стивен Содерберг,12+,2011-09-03,6.7,2011,15658097.0,6.608,Суббота,2010
440,Запрещенный прием,82000000.0,234242,Канада,3928133,110,36392502.0,фэнтези,«К такому ты не готов!»,110548,6.541,Зак Снайдер,12+,2011-03-21,6.0,2011,-45607498.0,6.271,Понедельник,2010
440,Запрещенный прием,82000000.0,234242,Канада,3928133,110,36392502.0,боевик,«К такому ты не готов!»,110548,6.541,Зак Снайдер,12+,2011-03-21,6.0,2011,-45607498.0,6.271,Понедельник,2010
440,Запрещенный прием,82000000.0,234242,Канада,3928133,110,36392502.0,приключения,«К такому ты не готов!»,110548,6.541,Зак Снайдер,12+,2011-03-21,6.0,2011,-45607498.0,6.271,Понедельник,2010
443,Первый мститель,140000000.0,761446,США,8638782,119,176654505.0,фантастика,«When patriots become heroes»,251856,6.684,Джо Джонстон,12+,2011-07-19,6.9,2011,36654505.0,6.792,Вторник,2010
443,Первый мститель,140000000.0,761446,США,8638782,119,176654505.0,боевик,«When patriots become heroes»,251856,6.684,Джо Джонстон,12+,2011-07-19,6.9,2011,36654505.0,6.792,Вторник,2010
443,Первый мститель,140000000.0,761446,США,8638782,119,176654505.0,приключения,«When patriots become heroes»,251856,6.684,Джо Джонстон,12+,2011-07-19,6.9,2011,36654505.0,6.792,Вторник,2010
443,Первый мститель,140000000.0,761446,США,8638782,119,176654505.0,военный,«When patriots become heroes»,251856,6.684,Джо Джонстон,12+,2011-07-19,6.9,2011,36654505.0,6.792,Вторник,2010
445,Сумерки. Сага. Рассвет: Часть 1,110000000.0,227152,США,31725806,117,281287133.0,фэнтези,«Вечность - это только начало»,146098,5.895,Билл Кондон,12+,2011-10-30,4.9,2011,171287133.0,5.397,Воскресенье,2010
445,Сумерки. Сага. Рассвет: Часть 1,110000000.0,227152,США,31725806,117,281287133.0,драма,«Вечность - это только начало»,146098,5.895,Билл Кондон,12+,2011-10-30,4.9,2011,171287133.0,5.397,Воскресенье,2010
445,Сумерки. Сага. Рассвет: Часть 1,110000000.0,227152,США,31725806,117,281287133.0,мелодрама,«Вечность - это только начало»,146098,5.895,Билл Кондон,12+,2011-10-30,4.9,2011,171287133.0,5.397,Воскресенье,2010
447,Трансформеры 3: Тёмная сторона Луны,195000000.0,388541,США,45192675,154,352390543.0,фантастика,«Последний шанс цивилизации»,175830,6.842,Майкл Бэй,12+,2011-06-25,6.2,2011,157390543.0,6.521,Суббота,2010
447,Трансформеры 3: Тёмная сторона Луны,195000000.0,388541,США,45192675,154,352390543.0,боевик,«Последний шанс цивилизации»,175830,6.842,Майкл Бэй,12+,2011-06-25,6.2,2011,157390543.0,6.521,Суббота,2010
447,Трансформеры 3: Тёмная сторона Луны,195000000.0,388541,США,45192675,154,352390543.0,приключения,«Последний шанс цивилизации»,175830,6.842,Майкл Бэй,12+,2011-06-25,6.2,2011,157390543.0,6.521,Суббота,2010
